0	41
1	5
1	9
3	10
3	60
3	91
4	22
5	1
5	17
5	42
5	57
6	33
7	68
7	75
9	1
9	29
10	3
11	44
11	75
11	95
13	75
13	92
14	53
14	58
14	63
14	76
15	46
17	5
17	80
18	31
18	73
18	97
19	22
19	31
19	44
19	61
20	84
20	88
21	82
21	89
22	4
22	19
23	79
24	40
24	50
25	31
27	54
27	72
27	99
28	84
29	9
29	39
31	18
31	19
31	25
31	47
32	55
32	64
32	86
33	6
35	43
35	48
35	55
35	63
35	69
36	49
36	60
37	48
37	57
38	87
38	91
39	29
39	72
39	75
39	95
39	96
40	24
40	42
40	57
40	61
40	73
40	77
40	89
41	0
41	44
42	5
42	40
42	78
43	35
43	84
44	11
44	19
44	41
44	55
45	56
45	80
46	15
46	59
47	31
48	35
48	37
48	53
49	36
49	89
50	24
50	81
51	68
52	63
53	14
53	48
53	60
54	27
54	84
54	98
55	32
55	35
55	44
56	45
56	72
56	78
57	5
57	37
57	40
57	73
58	14
58	88
58	93
59	46
59	94
60	3
60	36
60	53
60	71
61	19
61	40
61	73
62	63
62	90
63	14
63	35
63	52
63	62
64	32
64	73
65	79
66	95
67	82
68	7
68	51
68	99
69	35
70	81
71	60
71	99
72	27
72	39
72	56
72	77
73	18
73	40
73	57
73	61
73	64
75	7
75	11
75	13
75	39
75	84
76	14
76	79
76	87
76	90
77	40
77	72
78	42
78	56
79	23
79	65
79	76
80	17
80	45
81	50
81	70
82	21
82	67
84	20
84	28
84	43
84	54
84	75
86	32
87	38
87	76
87	93
88	20
88	58
89	21
89	40
89	49
90	62
90	76
90	92
91	3
91	38
92	13
92	90
93	58
93	87
94	59
95	11
95	39
95	66
96	39
97	18
98	54
99	27
99	68
99	71
