0	14
0	76
0	81
2	6
2	7
2	14
2	16
2	21
2	22
2	23
2	26
2	27
2	29
2	36
2	38
2	39
2	43
2	47
2	51
2	53
2	61
2	70
2	72
2	79
2	85
2	88
2	89
2	98
2	99
3	4
3	6
3	10
3	12
3	17
3	18
3	23
3	26
3	34
3	36
3	40
3	41
3	44
3	49
3	51
3	52
3	53
3	54
3	57
3	58
3	63
3	64
3	66
3	67
3	71
3	77
3	78
3	80
3	81
3	83
3	84
3	92
3	94
3	95
3	96
4	3
4	5
4	6
4	10
4	12
4	17
4	24
4	26
4	34
4	36
4	40
4	41
4	44
4	47
4	49
4	51
4	53
4	54
4	57
4	58
4	63
4	66
4	67
4	71
4	77
4	78
4	80
4	81
4	83
4	84
4	90
4	91
4	92
4	94
4	95
4	96
5	4
5	15
5	17
5	19
5	54
5	80
6	2
6	3
6	4
6	7
6	10
6	12
6	14
6	16
6	17
6	21
6	22
6	23
6	26
6	27
6	30
6	34
6	36
6	38
6	39
6	40
6	41
6	43
6	44
6	47
6	49
6	50
6	51
6	53
6	54
6	58
6	61
6	63
6	66
6	67
6	70
6	71
6	72
6	77
6	78
6	79
6	80
6	81
6	83
6	84
6	85
6	88
6	89
6	95
6	96
6	98
6	99
7	2
7	6
7	14
7	16
7	22
7	23
7	26
7	30
7	36
7	38
7	39
7	43
7	48
7	50
7	51
7	53
7	61
7	63
7	70
7	72
7	81
7	85
7	88
7	89
7	99
8	22
8	44
8	79
8	90
10	3
10	4
10	6
10	12
10	17
10	23
10	26
10	34
10	36
10	40
10	41
10	44
10	45
10	47
10	49
10	51
10	54
10	57
10	63
10	66
10	67
10	71
10	77
10	78
10	81
10	83
10	84
10	92
10	94
10	95
10	96
12	3
12	4
12	6
12	10
12	17
12	20
12	23
12	26
12	34
12	36
12	40
12	41
12	44
12	47
12	49
12	51
12	52
12	53
12	54
12	57
12	58
12	63
12	66
12	71
12	80
12	83
12	84
12	87
12	92
12	93
12	94
12	95
12	96
12	99
14	0
14	2
14	6
14	7
14	16
14	21
14	22
14	23
14	27
14	30
14	32
14	36
14	38
14	39
14	41
14	43
14	46
14	47
14	48
14	50
14	51
14	53
14	61
14	63
14	70
14	72
14	79
14	81
14	85
14	89
14	98
15	5
15	23
15	38
15	98
16	2
16	6
16	7
16	14
16	21
16	22
16	23
16	26
16	27
16	30
16	36
16	38
16	39
16	47
16	48
16	50
16	51
16	53
16	61
16	70
16	72
16	79
16	81
16	85
16	88
16	89
16	98
16	99
17	3
17	4
17	5
17	6
17	10
17	12
17	18
17	23
17	26
17	34
17	36
17	40
17	44
17	47
17	49
17	51
17	53
17	54
17	57
17	63
17	66
17	67
17	71
17	77
17	78
17	81
17	83
17	84
17	92
17	94
17	96
18	3
18	17
18	20
19	5
19	31
20	12
20	18
20	28
20	33
21	2
21	6
21	14
21	16
21	22
21	23
21	26
21	30
21	36
21	38
21	39
21	43
21	47
21	48
21	50
21	51
21	53
21	61
21	63
21	70
21	72
21	85
21	88
21	89
21	98
21	99
22	2
22	6
22	7
22	8
22	14
22	16
22	21
22	23
22	26
22	27
22	30
22	36
22	38
22	43
22	48
22	50
22	51
22	53
22	61
22	63
22	72
22	79
22	81
22	85
22	88
22	89
22	98
23	2
23	3
23	6
23	7
23	10
23	12
23	14
23	15
23	16
23	17
23	21
23	22
23	26
23	27
23	30
23	36
23	38
23	39
23	40
23	41
23	43
23	44
23	47
23	48
23	49
23	50
23	51
23	52
23	53
23	54
23	57
23	58
23	61
23	63
23	67
23	70
23	71
23	72
23	77
23	78
23	79
23	81
23	83
23	84
23	85
23	88
23	89
23	92
23	94
23	95
23	96
23	98
23	99
24	4
25	40
25	61
26	2
26	3
26	4
26	6
26	7
26	10
26	12
26	16
26	17
26	21
26	22
26	23
26	27
26	30
26	34
26	36
26	38
26	39
26	40
26	41
26	43
26	44
26	47
26	48
26	49
26	50
26	51
26	52
26	53
26	54
26	57
26	58
26	63
26	66
26	67
26	70
26	71
26	77
26	78
26	79
26	80
26	81
26	83
26	84
26	88
26	89
26	95
26	98
26	99
27	2
27	6
27	14
27	16
27	22
27	23
27	26
27	30
27	36
27	38
27	43
27	47
27	50
27	51
27	53
27	61
27	63
27	70
27	72
27	79
27	81
27	85
27	88
27	89
27	98
27	99
28	20
28	87
29	2
29	48
29	51
30	6
30	7
30	14
30	16
30	21
30	22
30	23
30	26
30	27
30	34
30	36
30	38
30	39
30	43
30	47
30	50
30	51
30	53
30	61
30	63
30	66
30	70
30	79
30	81
30	88
30	89
30	98
30	99
31	19
31	47
31	56
31	60
31	86
31	92
32	14
32	67
32	69
33	20
33	94
34	3
34	4
34	6
34	10
34	12
34	17
34	26
34	30
34	36
34	40
34	41
34	47
34	49
34	51
34	52
34	53
34	57
34	58
34	63
34	66
34	67
34	71
34	77
34	78
34	80
34	81
34	83
34	84
34	92
34	95
34	96
36	2
36	3
36	4
36	6
36	7
36	10
36	12
36	14
36	16
36	17
36	21
36	22
36	23
36	26
36	27
36	30
36	34
36	38
36	39
36	41
36	43
36	44
36	47
36	48
36	49
36	50
36	51
36	52
36	53
36	54
36	57
36	58
36	61
36	62
36	63
36	66
36	67
36	70
36	71
36	72
36	77
36	78
36	79
36	80
36	81
36	83
36	84
36	85
36	88
36	89
36	94
36	95
36	96
36	98
36	99
37	68
38	2
38	6
38	7
38	14
38	15
38	16
38	21
38	22
38	23
38	26
38	27
38	30
38	36
38	39
38	43
38	47
38	48
38	50
38	51
38	53
38	61
38	63
38	70
38	72
38	79
38	81
38	85
38	88
38	89
38	98
39	2
39	6
39	7
39	14
39	16
39	21
39	23
39	26
39	30
39	36
39	38
39	43
39	47
39	48
39	50
39	53
39	61
39	63
39	70
39	72
39	79
39	80
39	85
39	88
39	89
39	98
39	99
40	3
40	4
40	6
40	10
40	12
40	17
40	23
40	25
40	26
40	34
40	41
40	44
40	47
40	49
40	51
40	52
40	53
40	54
40	57
40	58
40	63
40	66
40	67
40	71
40	77
40	78
40	79
40	80
40	81
40	83
40	84
40	92
40	94
40	95
40	96
41	3
41	4
41	6
41	10
41	12
41	14
41	23
41	26
41	34
41	36
41	40
41	47
41	49
41	51
41	52
41	53
41	54
41	57
41	58
41	63
41	66
41	67
41	71
41	78
41	80
41	81
41	83
41	84
41	94
41	95
42	43
42	53
43	2
43	6
43	7
43	14
43	21
43	22
43	23
43	26
43	27
43	30
43	36
43	38
43	39
43	42
43	47
43	48
43	50
43	51
43	53
43	61
43	63
43	70
43	72
43	79
43	81
43	85
43	88
43	89
43	98
44	3
44	4
44	6
44	8
44	10
44	12
44	17
44	23
44	26
44	36
44	40
44	47
44	51
44	52
44	54
44	57
44	58
44	66
44	67
44	71
44	77
44	78
44	80
44	81
44	83
44	84
44	92
44	95
44	96
45	10
46	14
46	80
46	96
47	2
47	4
47	6
47	10
47	12
47	14
47	16
47	17
47	21
47	23
47	26
47	27
47	30
47	31
47	34
47	36
47	38
47	39
47	40
47	41
47	43
47	44
47	48
47	49
47	50
47	51
47	52
47	53
47	54
47	57
47	58
47	61
47	63
47	66
47	67
47	68
47	70
47	72
47	77
47	79
47	80
47	81
47	83
47	85
47	88
47	92
47	94
47	96
47	98
48	7
48	14
48	16
48	21
48	22
48	23
48	26
48	29
48	36
48	38
48	39
48	43
48	47
48	51
48	61
48	63
48	72
48	79
48	85
48	88
48	89
48	98
48	99
49	3
49	4
49	6
49	10
49	12
49	17
49	23
49	26
49	34
49	36
49	40
49	41
49	47
49	51
49	52
49	53
49	54
49	57
49	58
49	63
49	66
49	67
49	71
49	77
49	78
49	80
49	81
49	83
49	84
49	92
49	94
49	95
49	96
50	6
50	7
50	14
50	16
50	21
50	22
50	23
50	26
50	27
50	30
50	36
50	38
50	39
50	43
50	47
50	51
50	53
50	61
50	63
50	70
50	72
50	81
50	88
50	89
51	2
51	3
51	4
51	6
51	7
51	10
51	12
51	14
51	16
51	17
51	21
51	22
51	23
51	26
51	27
51	29
51	30
51	34
51	36
51	38
51	40
51	41
51	43
51	44
51	47
51	48
51	49
51	50
51	52
51	53
51	54
51	57
51	58
51	61
51	63
51	66
51	67
51	70
51	71
51	72
51	78
51	81
51	83
51	84
51	85
51	88
51	89
51	94
51	96
51	98
51	99
52	3
52	12
52	23
52	26
52	34
52	36
52	40
52	41
52	44
52	47
52	49
52	51
52	53
52	54
52	58
52	63
52	65
52	66
52	67
52	71
52	77
52	78
52	80
52	81
52	83
52	84
52	92
52	95
52	96
53	2
53	3
53	4
53	6
53	7
53	12
53	14
53	16
53	17
53	21
53	22
53	23
53	26
53	27
53	30
53	34
53	36
53	38
53	39
53	40
53	41
53	42
53	43
53	47
53	49
53	50
53	51
53	52
53	57
53	58
53	61
53	63
53	66
53	70
53	71
53	72
53	77
53	78
53	79
53	80
53	81
53	83
53	84
53	85
53	88
53	90
53	92
53	93
53	95
53	98
53	99
54	3
54	4
54	5
54	6
54	10
54	12
54	17
54	23
54	26
54	36
54	40
54	41
54	44
54	47
54	49
54	51
54	52
54	57
54	58
54	66
54	67
54	70
54	71
54	76
54	77
54	78
54	80
54	81
54	83
54	84
54	92
54	94
54	95
54	96
56	31
57	3
57	4
57	10
57	12
57	17
57	23
57	26
57	34
57	36
57	40
57	41
57	44
57	47
57	49
57	51
57	53
57	54
57	58
57	63
57	67
57	71
57	77
57	78
57	83
57	84
57	92
57	94
57	95
57	96
58	3
58	4
58	6
58	12
58	23
58	26
58	34
58	36
58	40
58	41
58	44
58	47
58	49
58	51
58	52
58	53
58	54
58	57
58	63
58	66
58	67
58	71
58	75
58	77
58	78
58	80
58	81
58	83
58	84
58	92
58	94
58	96
60	31
60	71
61	2
61	6
61	7
61	14
61	16
61	21
61	22
61	23
61	25
61	27
61	30
61	36
61	38
61	39
61	43
61	47
61	48
61	50
61	51
61	53
61	62
61	63
61	70
61	72
61	79
61	81
61	85
61	88
61	89
61	99
62	36
62	61
63	3
63	4
63	6
63	7
63	10
63	12
63	14
63	17
63	21
63	22
63	23
63	26
63	27
63	30
63	34
63	36
63	38
63	39
63	40
63	41
63	43
63	47
63	48
63	49
63	50
63	51
63	52
63	53
63	57
63	58
63	61
63	66
63	67
63	70
63	71
63	72
63	77
63	79
63	80
63	81
63	83
63	86
63	88
63	89
63	92
63	94
63	95
63	98
63	99
64	3
64	76
65	52
65	71
66	3
66	4
66	6
66	10
66	12
66	17
66	26
66	30
66	34
66	36
66	40
66	41
66	44
66	47
66	49
66	51
66	52
66	53
66	54
66	58
66	63
66	71
66	77
66	78
66	80
66	81
66	84
66	94
66	95
66	96
66	98
67	3
67	4
67	6
67	10
67	17
67	23
67	26
67	32
67	34
67	36
67	40
67	41
67	44
67	47
67	49
67	51
67	52
67	54
67	57
67	58
67	63
67	73
67	77
67	80
67	81
67	83
67	84
67	92
67	94
67	95
67	96
68	37
68	47
69	32
69	94
70	2
70	6
70	7
70	14
70	16
70	21
70	23
70	26
70	27
70	30
70	36
70	38
70	39
70	43
70	47
70	50
70	51
70	53
70	54
70	61
70	63
70	72
70	79
70	85
70	88
70	89
70	98
70	99
71	3
71	4
71	6
71	10
71	12
71	17
71	23
71	26
71	34
71	36
71	40
71	41
71	44
71	49
71	51
71	52
71	53
71	54
71	57
71	58
71	60
71	63
71	65
71	66
71	72
71	77
71	78
71	80
71	81
71	83
71	84
71	92
71	94
71	95
71	96
72	2
72	6
72	7
72	14
72	16
72	21
72	22
72	23
72	27
72	36
72	38
72	39
72	43
72	47
72	48
72	50
72	51
72	53
72	61
72	63
72	70
72	71
72	81
72	85
72	88
72	89
72	98
73	67
75	58
76	0
76	54
76	64
77	3
77	4
77	6
77	10
77	17
77	23
77	26
77	34
77	36
77	40
77	44
77	47
77	49
77	52
77	53
77	54
77	57
77	58
77	63
77	66
77	67
77	71
77	78
77	80
77	81
77	83
77	84
77	92
77	94
77	96
78	3
78	4
78	6
78	10
78	17
78	23
78	26
78	34
78	36
78	40
78	41
78	44
78	49
78	51
78	52
78	53
78	54
78	57
78	58
78	66
78	71
78	77
78	80
78	81
78	83
78	85
78	92
78	94
78	95
78	96
79	2
79	6
79	8
79	14
79	16
79	22
79	23
79	26
79	27
79	30
79	36
79	38
79	39
79	40
79	43
79	47
79	48
79	53
79	61
79	63
79	70
79	81
79	85
79	88
79	89
79	98
79	99
80	3
80	4
80	5
80	6
80	12
80	26
80	34
80	36
80	39
80	40
80	41
80	44
80	46
80	47
80	49
80	52
80	53
80	54
80	58
80	63
80	66
80	67
80	71
80	77
80	78
80	81
80	83
80	84
80	92
80	95
80	96
81	0
81	3
81	4
81	6
81	7
81	10
81	14
81	16
81	17
81	22
81	23
81	26
81	27
81	30
81	34
81	36
81	38
81	40
81	41
81	43
81	44
81	47
81	49
81	50
81	51
81	52
81	53
81	54
81	58
81	61
81	63
81	66
81	67
81	71
81	72
81	77
81	78
81	79
81	80
81	83
81	84
81	88
81	89
81	92
81	94
81	95
81	96
81	98
81	99
82	87
83	3
83	4
83	6
83	10
83	12
83	17
83	23
83	26
83	34
83	36
83	40
83	41
83	44
83	47
83	49
83	51
83	52
83	53
83	54
83	57
83	58
83	63
83	67
83	71
83	77
83	78
83	80
83	81
83	84
83	92
83	94
83	95
83	96
84	3
84	4
84	6
84	10
84	12
84	17
84	23
84	26
84	34
84	36
84	40
84	41
84	44
84	49
84	51
84	52
84	53
84	54
84	57
84	58
84	66
84	67
84	71
84	77
84	80
84	81
84	83
84	89
84	92
84	94
84	95
84	96
85	2
85	6
85	7
85	14
85	16
85	21
85	22
85	23
85	27
85	36
85	38
85	39
85	43
85	47
85	48
85	51
85	53
85	61
85	70
85	72
85	78
85	79
85	88
85	98
85	99
86	31
86	63
87	12
87	28
87	82
88	2
88	6
88	7
88	16
88	21
88	22
88	23
88	26
88	27
88	30
88	36
88	38
88	39
88	43
88	47
88	48
88	50
88	51
88	53
88	61
88	63
88	70
88	72
88	79
88	81
88	85
88	89
88	96
88	98
88	99
89	2
89	6
89	7
89	14
89	16
89	21
89	22
89	23
89	26
89	27
89	30
89	36
89	38
89	39
89	43
89	48
89	50
89	51
89	61
89	63
89	70
89	72
89	79
89	81
89	84
89	88
89	99
90	4
90	8
90	53
91	4
92	3
92	4
92	10
92	12
92	17
92	23
92	31
92	34
92	40
92	44
92	47
92	49
92	52
92	53
92	54
92	57
92	58
92	63
92	67
92	71
92	77
92	78
92	80
92	81
92	83
92	84
92	94
92	96
93	12
93	53
94	3
94	4
94	10
94	12
94	17
94	23
94	33
94	36
94	40
94	41
94	47
94	49
94	51
94	54
94	57
94	58
94	63
94	66
94	67
94	69
94	71
94	77
94	78
94	81
94	83
94	84
94	92
94	95
95	3
95	4
95	6
95	10
95	12
95	23
95	26
95	34
95	36
95	40
95	41
95	44
95	49
95	52
95	53
95	54
95	57
95	63
95	66
95	67
95	71
95	78
95	80
95	81
95	83
95	84
95	94
96	3
96	4
96	6
96	10
96	12
96	17
96	23
96	34
96	36
96	40
96	44
96	46
96	47
96	49
96	51
96	52
96	54
96	57
96	58
96	66
96	67
96	71
96	77
96	78
96	80
96	81
96	83
96	84
96	88
96	92
98	2
98	6
98	14
98	15
98	16
98	21
98	22
98	23
98	26
98	27
98	30
98	36
98	38
98	39
98	43
98	47
98	48
98	51
98	53
98	63
98	66
98	70
98	72
98	79
98	81
98	85
98	88
99	2
99	6
99	7
99	12
99	16
99	21
99	23
99	26
99	27
99	30
99	36
99	39
99	48
99	51
99	53
99	61
99	63
99	70
99	79
99	81
99	85
99	88
99	89
