0	39
0	46
0	65
3	6
3	7
3	9
3	11
3	12
3	19
3	21
3	25
3	26
3	27
3	31
3	32
3	36
3	37
3	38
3	40
3	41
3	42
3	44
3	48
3	52
3	54
3	55
3	56
3	57
3	60
3	61
3	64
3	66
3	67
3	68
3	73
3	75
3	76
3	78
3	80
3	81
3	82
3	83
3	84
3	86
3	87
3	90
3	95
3	96
4	97
5	33
5	85
5	88
6	3
6	8
6	9
6	11
6	12
6	13
6	19
6	21
6	25
6	26
6	27
6	31
6	32
6	36
6	37
6	38
6	40
6	41
6	42
6	44
6	50
6	52
6	54
6	55
6	56
6	58
6	60
6	61
6	65
6	66
6	67
6	68
6	72
6	73
6	75
6	76
6	77
6	78
6	80
6	81
6	82
6	83
6	84
6	85
6	86
6	87
6	90
6	96
7	3
7	8
7	9
7	11
7	12
7	19
7	21
7	25
7	26
7	28
7	31
7	32
7	33
7	36
7	37
7	38
7	40
7	44
7	48
7	50
7	52
7	53
7	54
7	55
7	56
7	57
7	58
7	60
7	61
7	64
7	67
7	69
7	72
7	73
7	75
7	77
7	78
7	81
7	83
7	84
7	85
7	86
7	87
7	89
7	90
7	94
7	95
7	96
8	6
8	7
8	9
8	11
8	12
8	13
8	19
8	21
8	25
8	26
8	27
8	31
8	36
8	38
8	41
8	42
8	44
8	48
8	52
8	54
8	55
8	56
8	58
8	60
8	61
8	64
8	66
8	67
8	68
8	72
8	73
8	75
8	76
8	77
8	78
8	80
8	81
8	82
8	83
8	85
8	86
8	87
8	90
8	95
8	96
9	3
9	6
9	7
9	8
9	11
9	12
9	13
9	19
9	21
9	26
9	27
9	31
9	32
9	36
9	37
9	38
9	40
9	41
9	42
9	44
9	48
9	50
9	52
9	56
9	57
9	58
9	60
9	66
9	68
9	72
9	73
9	78
9	80
9	81
9	83
9	85
9	86
9	87
9	90
9	95
9	96
10	37
11	3
11	6
11	7
11	8
11	9
11	12
11	13
11	19
11	21
11	25
11	26
11	27
11	31
11	32
11	36
11	37
11	38
11	40
11	41
11	42
11	44
11	48
11	50
11	52
11	54
11	55
11	57
11	60
11	61
11	63
11	64
11	66
11	67
11	68
11	72
11	73
11	75
11	76
11	78
11	81
11	82
11	83
11	85
11	87
11	90
11	92
11	95
11	96
12	3
12	6
12	7
12	8
12	9
12	11
12	13
12	19
12	21
12	25
12	26
12	27
12	28
12	31
12	32
12	36
12	37
12	38
12	40
12	41
12	42
12	44
12	48
12	50
12	52
12	53
12	54
12	55
12	56
12	57
12	58
12	60
12	61
12	62
12	64
12	66
12	67
12	68
12	69
12	72
12	73
12	75
12	76
12	77
12	78
12	80
12	81
12	82
12	83
12	84
12	86
12	87
12	89
12	95
12	96
13	6
13	8
13	9
13	11
